s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+1.90000000E-01,+8.00000000E+00,-1.34492653E-18,-1.02066614E-16,+1.02075475E-16,-1.58397251E+00,-5.12032692E-18,-1.42856273E-16,+1.42948006E-16,-1.60662350E+00
+2.00000000E-01,+8.00000000E+00,-1.32653928E-18,-9.97436267E-17,+9.97524474E-17,-1.58409503E+00,-4.98175051E-18,-1.39234886E-16,+1.39323980E-16,-1.60656054E+00
+2.10000000E-01,+8.00000000E+00,-1.30702400E-18,-9.73434764E-17,+9.73522507E-17,-1.58422245E+00,-4.83950281E-18,-1.35508857E-16,+1.35595247E-16,-1.60649471E+00
+2.20000000E-01,+8.00000000E+00,-1.28637871E-18,-9.48720733E-17,+9.48807939E-17,-1.58435458E+00,-4.69402425E-18,-1.31688874E-16,+1.31772506E-16,-1.60642605E+00
+2.30000000E-01,+8.00000000E+00,-1.26460645E-18,-9.23355116E-17,+9.23441711E-17,-1.58449125E+00,-4.54575983E-18,-1.27785805E-16,+1.27866633E-16,-1.60635461E+00
+2.40000000E-01,+8.00000000E+00,-1.24171571E-18,-8.97400529E-17,+8.97486432E-17,-1.58463225E+00,-4.39515713E-18,-1.23810655E-16,+1.23888643E-16,-1.60628045E+00
+2.50000000E-01,+8.00000000E+00,-1.21772072E-18,-8.70921068E-17,+8.71006194E-17,-1.58477740E+00,-4.24266435E-18,-1.19774523E-16,+1.19849641E-16,-1.60620362E+00
+2.60000000E-01,+8.00000000E+00,-1.19264174E-18,-8.43982113E-17,+8.44066376E-17,-1.58492651E+00,-4.08872829E-18,-1.15688552E-16,+1.15760783E-16,-1.60612417E+00
+2.70000000E-01,+8.00000000E+00,-1.16650529E-18,-8.16650120E-17,+8.16733428E-17,-1.58507938E+00,-3.93379245E-18,-1.11563894E-16,+1.11633227E-16,-1.60604217E+00
+2.80000000E-01,+8.00000000E+00,-1.13934431E-18,-7.88992395E-17,+7.89074654E-17,-1.58523582E+00,-3.77829507E-18,-1.07411658E-16,+1.07478090E-16,-1.60595767E+00
+2.90000000E-01,+8.00000000E+00,-1.11119823E-18,-7.61076863E-17,+7.61157978E-17,-1.58539563E+00,-3.62266725E-18,-1.03242867E-16,+1.03306405E-16,-1.60587073E+00
+3.00000000E-01,+8.00000000E+00,-1.08211301E-18,-7.32971830E-17,+7.33051704E-17,-1.58555862E+00,-3.46733115E-18,-9.90684150E-17,+9.91290736E-17,-1.60578141E+00
+3.10000000E-01,+8.00000000E+00,-1.05214109E-18,-7.04745729E-17,+7.04824264E-17,-1.58572459E+00,-3.31269822E-18,-9.48990249E-17,+9.49568264E-17,-1.60568977E+00
+3.20000000E-01,+8.00000000E+00,-1.02134128E-18,-6.76466863E-17,+6.76543961E-17,-1.58589335E+00,-3.15916747E-18,-9.07452020E-17,+9.08001763E-17,-1.60559588E+00
+3.30000000E-01,+8.00000000E+00,-9.89778532E-19,-6.48203139E-17,+6.48278703E-17,-1.58606471E+00,-3.00712389E-18,-8.66171946E-17,+8.66693787E-17,-1.60549979E+00
+3.40000000E-01,+8.00000000E+00,-9.57523716E-19,-6.20021801E-17,+6.20095733E-17,-1.58623849E+00,-2.85693693E-18,-8.25249528E-17,+8.25743903E-17,-1.60540157E+00
+3.50000000E-01,+8.00000000E+00,-9.24653270E-19,-5.91989149E-17,+5.92061358E-17,-1.58641449E+00,-2.70895905E-18,-7.84780890E-17,+7.85248299E-17,-1.60530129E+00
+3.60000000E-01,+8.00000000E+00,-8.91248797E-19,-5.64170272E-17,+5.64240665E-17,-1.58659253E+00,-2.56352440E-18,-7.44858405E-17,+7.45299410E-17,-1.60519901E+00
+3.70000000E-01,+8.00000000E+00,-8.57396603E-19,-5.36628762E-17,+5.36697253E-17,-1.58677243E+00,-2.42094763E-18,-7.05570340E-17,+7.05985555E-17,-1.60509480E+00
+3.80000000E-01,+8.00000000E+00,-8.23187166E-19,-5.09426444E-17,+5.09492950E-17,-1.58695402E+00,-2.28152278E-18,-6.67000514E-17,+6.67390605E-17,-1.60498871E+00
+3.90000000E-01,+8.00000000E+00,-7.88714554E-19,-4.82623100E-17,+4.82687543E-17,-1.58713712E+00,-2.14552232E-18,-6.29227988E-17,+6.29593668E-17,-1.60488082E+00
+4.00000000E-01,+8.00000000E+00,-7.54075791E-19,-4.56276204E-17,+4.56338512E-17,-1.58732156E+00,-2.01319633E-18,-5.92326775E-17,+5.92668798E-17,-1.60477118E+00
+4.10000000E-01,+8.00000000E+00,-7.19370174E-19,-4.30440660E-17,+4.30500768E-17,-1.58750718E+00,-1.88477178E-18,-5.56365578E-17,+5.56684734E-17,-1.60465988E+00
+4.20000000E-01,+8.00000000E+00,-6.84698556E-19,-4.05168549E-17,+4.05226399E-17,-1.58769382E+00,-1.76045197E-18,-5.21407553E-17,+5.21704663E-17,-1.60454696E+00
+4.30000000E-01,+8.00000000E+00,-6.50162596E-19,-3.80508896E-17,+3.80564438E-17,-1.58788132E+00,-1.64041614E-18,-4.87510111E-17,+4.87786024E-17,-1.60443250E+00
+4.40000000E-01,+8.00000000E+00,-6.15863986E-19,-3.56507439E-17,+3.56560630E-17,-1.58806954E+00,-1.52481915E-18,-4.54724739E-17,+4.54980324E-17,-1.60431656E+00
+4.50000000E-01,+8.00000000E+00,-5.81903662E-19,-3.33206419E-17,+3.33257226E-17,-1.58825831E+00,-1.41379137E-18,-4.23096865E-17,+4.23333010E-17,-1.60419921E+00
+4.60000000E-01,+8.00000000E+00,-5.48381013E-19,-3.10644390E-17,+3.10692789E-17,-1.58844751E+00,-1.30743869E-18,-3.92665754E-17,+3.92883359E-17,-1.60408051E+00
+4.70000000E-01,+8.00000000E+00,-5.15393084E-19,-2.88856049E-17,+2.88902025E-17,-1.58863699E+00,-1.20584269E-18,-3.63464434E-17,+3.63664407E-17,-1.60396052E+00
+4.80000000E-01,+8.00000000E+00,-4.83033800E-19,-2.67872082E-17,+2.67915629E-17,-1.58882663E+00,-1.10906090E-18,-3.35519670E-17,+3.35702920E-17,-1.60383931E+00
+4.90000000E-01,+8.00000000E+00,-4.51393204E-19,-2.47719039E-17,+2.47760162E-17,-1.58901629E+00,-1.01712729E-18,-3.08851957E-17,+3.09019395E-17,-1.60371695E+00
+5.00000000E-01,+8.00000000E+00,-4.20556724E-19,-2.28419236E-17,+2.28457949E-17,-1.58920586E+00,-9.30052800E-19,-2.83475571E-17,+2.83628100E-17,-1.60359348E+00
+5.10000000E-01,+8.00000000E+00,-3.90604487E-19,-2.09990680E-17,+2.10027005E-17,-1.58939522E+00,-8.47826062E-19,-2.59398639E-17,+2.59537155E-17,-1.60346899E+00
+5.20000000E-01,+8.00000000E+00,-3.61610666E-19,-1.92447021E-17,+1.92480992E-17,-1.58958426E+00,-7.70414233E-19,-2.36623256E-17,+2.36748641E-17,-1.60334352E+00
+5.30000000E-01,+8.00000000E+00,-3.33642895E-19,-1.75797542E-17,+1.75829200E-17,-1.58977286E+00,-6.97763938E-19,-2.15145635E-17,+2.15258755E-17,-1.60321713E+00
+5.40000000E-01,+8.00000000E+00,-3.06761741E-19,-1.60047168E-17,+1.60076564E-17,-1.58996094E+00,-6.29802333E-19,-1.94956295E-17,+1.95057996E-17,-1.60308989E+00
+5.50000000E-01,+8.00000000E+00,-2.81020245E-19,-1.45196518E-17,+1.45223710E-17,-1.59014839E+00,-5.66438271E-19,-1.76040278E-17,+1.76131385E-17,-1.60296186E+00
+5.60000000E-01,+8.00000000E+00,-2.56463540E-19,-1.31241974E-17,+1.31267030E-17,-1.59033511E+00,-5.07563557E-19,-1.58377409E-17,+1.58458719E-17,-1.60283309E+00
+5.70000000E-01,+8.00000000E+00,-2.33128552E-19,-1.18175799E-17,+1.18198791E-17,-1.59052104E+00,-4.53054294E-19,-1.41942576E-17,+1.42014861E-17,-1.60270363E+00
+5.80000000E-01,+8.00000000E+00,-2.11043788E-19,-1.05986266E-17,+1.06007275E-17,-1.59070607E+00,-4.02772297E-19,-1.26706048E-17,+1.26770048E-17,-1.60257356E+00
+5.90000000E-01,+8.00000000E+00,-1.90229208E-19,-9.46578346E-18,+9.46769474E-18,-1.59089013E+00,-3.56566571E-19,-1.12633817E-17,+1.12690243E-17,-1.60244291E+00
+6.00000000E-01,+8.00000000E+00,-1.70696195E-19,-8.41713484E-18,+8.41886549E-18,-1.59107316E+00,-3.14274843E-19,-9.96879675E-18,+9.97374941E-18,-1.60231174E+00
+6.10000000E-01,+8.00000000E+00,-1.52447615E-19,-7.45042589E-18,+7.45198539E-18,-1.59125507E+00,-2.75725124E-19,-8.78270610E-18,+8.78703311E-18,-1.60218012E+00
+6.20000000E-01,+8.00000000E+00,-1.35477974E-19,-6.56308805E-18,+6.56448619E-18,-1.59143581E+00,-2.40737307E-19,-7.70065481E-18,+7.70441685E-18,-1.60204808E+00
+6.30000000E-01,+8.00000000E+00,-1.19773661E-19,-5.75226661E-18,+5.75351344E-18,-1.59161531E+00,-2.09124760E-19,-6.71791900E-18,+6.72117317E-18,-1.60191567E+00
+6.40000000E-01,+8.00000000E+00,-1.05313285E-19,-5.01485059E-18,+5.01595628E-18,-1.59179352E+00,-1.80695940E-19,-5.82954935E-18,+5.83234915E-18,-1.60178296E+00
+6.50000000E-01,+8.00000000E+00,-9.20680972E-20,-4.34750440E-18,+4.34847917E-18,-1.59197039E+00,-1.55255969E-19,-5.03041544E-18,+5.03281074E-18,-1.60164998E+00
+6.60000000E-01,+8.00000000E+00,-8.00024901E-20,-3.74670111E-18,+3.74755515E-18,-1.59214586E+00,-1.32608197E-19,-4.31525040E-18,+4.31728745E-18,-1.60151679E+00
+6.70000000E-01,+8.00000000E+00,-6.90745748E-20,-3.20875698E-18,+3.20950038E-18,-1.59231990E+00,-1.12555714E-19,-3.67869557E-18,+3.68041708E-18,-1.60138342E+00
+6.80000000E-01,+8.00000000E+00,-5.92368210E-20,-2.72986680E-18,+2.73050943E-18,-1.59249245E+00,-9.49028152E-20,-3.11534473E-18,+3.11678991E-18,-1.60124993E+00
+6.90000000E-01,+8.00000000E+00,-5.04367557E-20,-2.30613972E-18,+2.30669119E-18,-1.59266348E+00,-7.94563866E-20,-2.61978744E-18,+2.62099210E-18,-1.60111636E+00
+7.00000000E-01,+8.00000000E+00,-4.26177087E-20,-1.93363519E-18,+1.93410478E-18,-1.59283296E+00,-6.60272208E-20,-2.18665107E-18,+2.18764770E-18,-1.60098275E+00
+7.10000000E-01,+8.00000000E+00,-3.57195944E-20,-1.60839852E-18,+1.60879510E-18,-1.59300085E+00,-5.44312360E-20,-1.81064106E-18,+1.81145903E-18,-1.60084913E+00
+7.20000000E-01,+8.00000000E+00,-2.96797182E-20,-1.32649563E-18,+1.32682763E-18,-1.59316713E+00,-4.44905939E-20,-1.48657917E-18,+1.48724478E-18,-1.60071557E+00
+7.30000000E-01,+8.00000000E+00,-2.44335956E-20,-1.08404668E-18,+1.08432200E-18,-1.59333176E+00,-3.60347058E-20,-1.20943897E-18,+1.20997567E-18,-1.60058208E+00
+7.40000000E-01,+8.00000000E+00,-1.99157703E-20,-8.77257940E-19,+8.77483978E-19,-1.59349472E+00,-2.89011182E-20,-9.74378603E-19,+9.74807128E-19,-1.60044871E+00
+7.50000000E-01,+8.00000000E+00,-1.60606188E-20,-7.02451759E-19,+7.02635338E-19,-1.59365600E+00,-2.29362712E-20,-7.76770129E-19,+7.77108683E-19,-1.60031550E+00
+7.60000000E-01,+8.00000000E+00,-1.28031293E-20,-5.56093956E-19,+5.56241321E-19,-1.59381558E+00,-1.79961239E-20,-6.12225336E-19,+6.12489774E-19,-1.60018247E+00
+7.70000000E-01,+8.00000000E+00,-1.00796398E-20,-4.34818473E-19,+4.34935287E-19,-1.59397344E+00,-1.39466416E-20,-4.76617665E-19,+4.76821673E-19,-1.60004968E+00
+7.80000000E-01,+8.00000000E+00,-7.82852591E-21,-3.35448863E-19,+3.35540199E-19,-1.59412956E+00,-1.06641444E-20,-3.66100032E-19,+3.66255317E-19,-1.59991714E+00
+7.90000000E-01,+8.00000000E+00,-5.99082421E-21,-2.55016327E-19,+2.55086685E-19,-1.59428393E+00,-8.03551446E-21,-2.77118378E-19,+2.77234856E-19,-1.59978489E+00
+8.00000000E-01,+8.00000000E+00,-4.51078250E-21,-1.90774086E-19,+1.90827407E-19,-1.59443655E+00,-5.95826502E-21,-2.06420841E-19,+2.06506815E-19,-1.59965296E+00
+8.10000000E-01,+8.00000000E+00,-3.33632671E-21,-1.40207881E-19,+1.40247571E-19,-1.59458741E+00,-4.34047289E-21,-1.51062482E-19,+1.51124826E-19,-1.59952139E+00
+8.20000000E-01,+8.00000000E+00,-2.41943710E-21,-1.01042501E-19,+1.01071463E-19,-1.59473650E+00,-3.10058075E-21,-1.08405617E-19,+1.08449949E-19,-1.59939019E+00
+8.30000000E-01,+8.00000000E+00,-1.71642818E-21,-7.12442912E-20,+7.12649644E-20,-1.59488382E+00,-2.16707624E-21,-7.61158342E-20,+7.61466771E-20,-1.59925941E+00
+8.40000000E-01,+8.00000000E+00,-1.18812842E-21,-4.90196873E-20,+4.90340839E-20,-1.59502936E+00,-1.47805732E-21,-5.21538874E-20,+5.21748275E-20,-1.59912905E+00
+8.50000000E-01,+8.00000000E+00,-7.99958697E-22,-3.28098853E-20,+3.28196360E-20,-1.59517313E+00,-9.80695435E-22,-3.47637204E-20,+3.47775505E-20,-1.59899916E+00
+8.60000000E-01,+8.00000000E+00,-5.21910676E-22,-2.12818728E-20,+2.12882715E-20,-1.59531513E+00,-6.30609704E-22,-2.24569691E-20,+2.24658214E-20,-1.59886975E+00
+8.70000000E-01,+8.00000000E+00,-3.28429024E-22,-1.33161128E-20,+1.33201624E-20,-1.59545536E+00,-3.91167590E-22,-1.39943612E-20,+1.39998271E-20,-1.59874085E+00
+8.80000000E-01,+8.00000000E+00,-1.98204222E-22,-7.99127557E-21,+7.99373318E-21,-1.59559382E+00,-2.32728658E-22,-8.36451478E-21,+8.36775179E-21,-1.59861248E+00
+8.90000000E-01,+8.00000000E+00,-1.13885415E-22,-4.56649328E-21,+4.56791317E-21,-1.59573052E+00,-1.31849722E-22,-4.76070600E-21,+4.76253147E-21,-1.59848466E+00
+9.00000000E-01,+8.00000000E+00,-6.17254848E-23,-2.46169482E-21,+2.46246857E-21,-1.59586546E+00,-7.04706074E-23,-2.55624007E-21,+2.55721126E-21,-1.59835742E+00
+9.10000000E-01,+8.00000000E+00,-3.11729845E-23,-1.23664716E-21,+1.23703999E-21,-1.59599865E+00,-3.51004146E-23,-1.27910803E-21,+1.27958954E-21,-1.59823076E+00
+9.20000000E-01,+8.00000000E+00,-1.44277697E-23,-5.69385382E-22,+5.69568147E-22,-1.59613010E+00,-1.60243741E-23,-5.86647123E-22,+5.86865937E-22,-1.59810472E+00
+9.30000000E-01,+8.00000000E+00,-5.97884463E-24,-2.34749841E-22,+2.34825966E-22,-1.59625983E+00,-6.55095310E-24,-2.40935308E-22,+2.41024351E-22,-1.59797931E+00
+9.40000000E-01,+8.00000000E+00,-2.14400461E-24,-8.37597125E-23,+8.37871481E-23,-1.59638783E+00,-2.31779639E-24,-8.56387275E-23,+8.56700871E-23,-1.59785454E+00
+9.50000000E-01,+8.00000000E+00,-6.31056594E-25,-2.45323390E-23,+2.45404541E-23,-1.59651411E+00,-6.73188771E-25,-2.49878742E-23,+2.49969406E-23,-1.59773043E+00
+9.60000000E-01,+8.00000000E+00,-1.39535892E-25,-5.39829740E-24,+5.40010047E-24,-1.59663870E+00,-1.46902693E-25,-5.47794890E-24,+5.47991829E-24,-1.59760700E+00
+9.70000000E-01,+8.00000000E+00,-1.96326965E-26,-7.55943559E-25,+7.56198457E-25,-1.59676160E+00,-2.04011640E-26,-7.64252538E-25,+7.64524786E-25,-1.59748426E+00
+9.80000000E-01,+8.00000000E+00,-1.21083463E-27,-4.64056016E-26,+4.64213957E-26,-1.59688283E+00,-1.24207126E-27,-4.67433502E-26,+4.67598495E-26,-1.59736222E+00
+9.90000000E-01,+8.00000000E+00,-9.96547789E-30,-3.80186570E-28,+3.80317156E-28,-1.59700240E+00,-1.00925664E-29,-3.81560748E-28,+3.81694202E-28,-1.59724091E+00
+1.00000000E+00,+8.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
